provincia,partido,localidad,tecnologia,link_indec,accesos
SANTA CRUZ,Deseado,Puerto Deseado,DIAL UP,78014080,7
SANTA CRUZ,Deseado,Puerto Deseado,OTROS,78014080,1
SANTA CRUZ,Deseado,Puerto Deseado,SATELITAL,78014080,565
SANTA CRUZ,Deseado,Tellier,SATELITAL,78014090,22
SANTA CRUZ,Güer Aike,28 de Noviembre,FIBRA OPTICA,78021060,10
SANTA CRUZ,Güer Aike,28 de Noviembre,Otros,78021060,6
SANTA CRUZ,Güer Aike,28 de Noviembre,SATELITAL,78021060,189
SANTA CRUZ,Güer Aike,28 de Noviembre,WIRELESS,78021060,195
SANTA CRUZ,Güer Aike,El Turbio (Est. Gobernador Mayer),SATELITAL,78021010,21
SANTA CRUZ,Güer Aike,Julia Dufour,SATELITAL,78021020,31
SANTA CRUZ,Güer Aike,Mina 3,SATELITAL,78021030,12
SANTA CRUZ,Güer Aike,Río Gallegos,ADSL,78021040,1725
SANTA CRUZ,Güer Aike,Río Gallegos,CABLEMODEM,78021040,9498
SANTA CRUZ,Güer Aike,Río Gallegos,DIAL UP,78021040,158
SANTA CRUZ,Güer Aike,Río Gallegos,FIBRA OPTICA,78021040,23386
SANTA CRUZ,Güer Aike,Río Gallegos,OTROS,78021040,287
SANTA CRUZ,Güer Aike,Río Gallegos,SATELITAL,78021040,322
SANTA CRUZ,Güer Aike,Río Gallegos,WIRELESS,78021040,7099
SANTA CRUZ,Güer Aike,Rospentek,SATELITAL,78021050,26
SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,ADSL,78021070,237
SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,OTROS,78021070,1
SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,SATELITAL,78021070,286
SANTA CRUZ,Lago Argentino,El Calafate,ADSL,78028010,790
SANTA CRUZ,Lago Argentino,El Calafate,FIBRA OPTICA,78028010,7284
SANTA CRUZ,Lago Argentino,El Calafate,OTROS,78028010,1
SANTA CRUZ,Lago Argentino,El Calafate,SATELITAL,78028010,531
SANTA CRUZ,Lago Argentino,El Calafate,WIRELESS,78028010,281
SANTA CRUZ,Lago Argentino,El Chaltén,FIBRA OPTICA,78028020,462
SANTA CRUZ,Lago Argentino,El Chaltén,SATELITAL,78028020,229
SANTA CRUZ,Lago Argentino,El Chaltén,WIRELESS,78028020,2
SANTA CRUZ,Lago Argentino,Tres Lagos,FIBRA OPTICA,78028030,121
SANTA CRUZ,Lago Argentino,Tres Lagos,SATELITAL,78028030,29
SANTA CRUZ,Lago Argentino,Tres Lagos,WIRELESS,78028030,1
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,DIAL UP,78035010,2
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,OTROS,78035010,1
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,SATELITAL,78035010,174
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,WIRELESS,78035010,30
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,CABLEMODEM,78035020,2600
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,DIAL UP,78035020,4
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,FIBRA OPTICA,78035020,652
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,Otros,78035020,101
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,SATELITAL,78035020,100
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,WIRELESS,78035020,13
SANTA CRUZ,Magallanes,Puerto San Julián,ADSL,78042010,401
SANTA CRUZ,Magallanes,Puerto San Julián,CABLEMODEM,78042010,1110
SANTA CRUZ,Magallanes,Puerto San Julián,DIAL UP,78042010,1
SANTA CRUZ,Magallanes,Puerto San Julián,FIBRA OPTICA,78042010,3073
SANTA CRUZ,Magallanes,Puerto San Julián,OTROS,78042010,1
SANTA CRUZ,Magallanes,Puerto San Julián,SATELITAL,78042010,85
SANTA CRUZ,Magallanes,Puerto San Julián,WIRELESS,78042010,114
SANTA CRUZ,Río Chico,Bajo Caracoles,SATELITAL,78049010,9
SANTA CRUZ,Río Chico,Gobernador Gregores,FIBRA OPTICA,78049020,159
SANTA CRUZ,Río Chico,Gobernador Gregores,OTROS,78049020,1
SANTA CRUZ,Río Chico,Gobernador Gregores,SATELITAL,78049020,48
SANTA CRUZ,Río Chico,Gobernador Gregores,WIRELESS,78049020,9
SANTA CRUZ,Río Chico,Hipólito Yrigoyen,SATELITAL,78049030,38
SANTA FE,9 de Julio,Campo Garay,SATELITAL,82077020,3
SANTA FE,9 de Julio,Esteban Rams,SATELITAL,82077010,6
SANTA FE,9 de Julio,Esteban Rams,WIRELESS,82077010,35
SANTA FE,9 de Julio,Gato Colorado,SATELITAL,82077020,20
SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est. El Nochero),SATELITAL,82077030,30
SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est. El Nochero),WIRELESS,82077030,144
SANTA FE,9 de Julio,Independencia,SATELITAL,82077020,3
SANTA FE,9 de Julio,Logroño,ADSL,82077040,1
SANTA FE,9 de Julio,Logroño,SATELITAL,82077040,5
SANTA FE,9 de Julio,Logroño,WIRELESS,82077040,47
SANTA FE,9 de Julio,Montefiore,SATELITAL,82077050,2
SANTA FE,9 de Julio,Montefiore,WIRELESS,82077050,17
SANTA FE,9 de Julio,Pozo Borrado,SATELITAL,82077060,35
SANTA FE,9 de Julio,Pozo Borrado,WIRELESS,82077060,127
SANTA FE,9 de Julio,San Bernardo,SATELITAL,82077065,22
SANTA FE,9 de Julio,San Bernardo,WIRELESS,82077065,109
SANTA FE,9 de Julio,Santa Margarita,SATELITAL,82077070,38
SANTA FE,9 de Julio,Santa Margarita,WIRELESS,82077070,96
SANTA FE,9 de Julio,Tostado,ADSL,82077080,1328
SANTA FE,9 de Julio,Tostado,CABLEMODEM,82077080,6
SANTA FE,9 de Julio,Tostado,SATELITAL,82077080,19
SANTA FE,9 de Julio,Tostado,WIRELESS,82077080,1752
SANTA FE,9 de Julio,Villa Minetti,SATELITAL,82077090,80
SANTA FE,9 de Julio,Villa Minetti,WIRELESS,82077090,264
SANTA FE,Belgrano,Armstrong,ADSL,82007010,158
SANTA FE,Belgrano,Armstrong,FIBRA OPTICA,82007010,178
SANTA FE,Belgrano,Armstrong,SATELITAL,82007010,19
SANTA FE,Belgrano,Armstrong,WIRELESS,82007010,404
SANTA FE,Belgrano,Bouquet,ADSL,82007020,406
SANTA FE,Belgrano,Bouquet,FIBRA OPTICA,82007020,225
SANTA FE,Belgrano,Bouquet,WIRELESS,82007020,1
SANTA FE,Belgrano,Las Parejas,ADSL,82007030,83
SANTA FE,Belgrano,Las Parejas,FIBRA OPTICA,82007030,2463
SANTA FE,Belgrano,Las Parejas,SATELITAL,82007030,16
SANTA FE,Belgrano,Las Parejas,WIRELESS,82007030,124
SANTA FE,Belgrano,Las Rosas,ADSL,82007040,600
SANTA FE,Belgrano,Las Rosas,CABLEMODEM,82007040,1217
SANTA FE,Belgrano,Las Rosas,FIBRA OPTICA,82007040,2184
SANTA FE,Belgrano,Las Rosas,SATELITAL,82007040,27
SANTA FE,Belgrano,Las Rosas,WIRELESS,82007040,51
SANTA FE,Belgrano,Montes de Oca,ADSL,82007050,585
SANTA FE,Belgrano,Montes de Oca,FIBRA OPTICA,82007050,630
SANTA FE,Belgrano,Montes de Oca,Otros,82007050,168
SANTA FE,Belgrano,Montes de Oca,SATELITAL,82007050,4
SANTA FE,Belgrano,Montes de Oca,WIRELESS,82007050,61
SANTA FE,Belgrano,Tortugas,ADSL,82007060,100
SANTA FE,Belgrano,Tortugas,CABLEMODEM,82007060,528
SANTA FE,Belgrano,Tortugas,SATELITAL,82007060,19
SANTA FE,Caseros,Arequito,ADSL,82014010,22
SANTA FE,Caseros,Arequito,CABLEMODEM,82014010,2241
SANTA FE,Caseros,Arequito,SATELITAL,82014010,12
SANTA FE,Caseros,Arequito,WIRELESS,82014010,8
SANTA FE,Caseros,Arteaga,ADSL,82014020,31
SANTA FE,Caseros,Arteaga,CABLEMODEM,82014020,868
SANTA FE,Caseros,Arteaga,SATELITAL,82014020,20
SANTA FE,Caseros,Arteaga,WIRELESS,82014020,83
SANTA FE,Caseros,Beravebú,FIBRA OPTICA,82014030,14
SANTA FE,Caseros,Beravebú,SATELITAL,82014030,4
SANTA FE,Caseros,Beravebú,WIRELESS,82014030,346
SANTA FE,Caseros,Bigand,ADSL,82014040,324
SANTA FE,Caseros,Bigand,CABLEMODEM,82014040,1573
SANTA FE,Caseros,Bigand,SATELITAL,82014040,11
SANTA FE,Caseros,Bigand,WIRELESS,82014040,19
SANTA FE,Caseros,Casilda,ADSL,82014050,980
SANTA FE,Caseros,Casilda,CABLEMODEM,82014050,2389
SANTA FE,Caseros,Casilda,FIBRA OPTICA,82014050,6464
SANTA FE,Caseros,Casilda,SATELITAL,82014050,89
SANTA FE,Caseros,Casilda,WIRELESS,82014050,1916
SANTA FE,Caseros,Chabás,ADSL,82014060,925
SANTA FE,Caseros,Chabás,FIBRA OPTICA,82014060,620
SANTA FE,Caseros,Chabás,SATELITAL,82014060,48
SANTA FE,Caseros,Chabás,WIRELESS,82014060,32
SANTA FE,Caseros,Chañar Ladeado,ADSL,82014070,21
SANTA FE,Caseros,Chañar Ladeado,CABLEMODEM,82014070,522
SANTA FE,Caseros,Chañar Ladeado,FIBRA OPTICA,82014070,862
SANTA FE,Caseros,Chañar Ladeado,SATELITAL,82014070,6
SANTA FE,Caseros,Gödeken,CABLEMODEM,82014080,531
SANTA FE,Caseros,Gödeken,FIBRA OPTICA,82014080,1
SANTA FE,Caseros,Gödeken,SATELITAL,82014080,4
SANTA FE,Caseros,Los Molinos,ADSL,82014090,9
SANTA FE,Caseros,Los Molinos,CABLEMODEM,82014090,507
SANTA FE,Caseros,Los Molinos,SATELITAL,82014090,7
SANTA FE,Caseros,Los Molinos,WIRELESS,82014090,8
SANTA FE,Caseros,Los Nogales,CABLEMODEM,82014100,44
SANTA FE,Caseros,Los Nogales,SATELITAL,82014100,6
SANTA FE,Caseros,Los Quirquinchos,SATELITAL,82014110,5
SANTA FE,Caseros,Los Quirquinchos,WIRELESS,82014110,832
SANTA FE,Caseros,San José de la Esquina,ADSL,82014120,34
SANTA FE,Caseros,San José de la Esquina,CABLEMODEM,82014120,1976
SANTA FE,Caseros,San José de la Esquina,SATELITAL,82014120,12
SANTA FE,Caseros,San José de la Esquina,WIRELESS,82014120,2
SANTA FE,Caseros,Sanford,FIBRA OPTICA,82014130,532
SANTA FE,Caseros,Sanford,SATELITAL,82014130,3
SANTA FE,Caseros,Villada,ADSL,82014140,49
SANTA FE,Caseros,Villada,CABLEMODEM,82014140,1
SANTA FE,Caseros,Villada,SATELITAL,82014140,2
SANTA FE,Caseros,Villada,WIRELESS,82014140,4
SANTA FE,Castellanos,Aldao (Est. Casablanca),ADSL,82021010,17
SANTA FE,Castellanos,Aldao (Est. Casablanca),FIBRA OPTICA,82021010,712
SANTA FE,Castellanos,Aldao (Est. Casablanca),WIRELESS,82021010,61
SANTA FE,Castellanos,Angélica,ADSL,82021020,248
SANTA FE,Castellanos,Angélica,FIBRA OPTICA,82021020,351
SANTA FE,Castellanos,Angélica,SATELITAL,82021020,7
SANTA FE,Castellanos,Angélica,WIRELESS,82021020,6
SANTA FE,Castellanos,Ataliva,ADSL,82021030,4
SANTA FE,Castellanos,Ataliva,CABLEMODEM,82021030,10
SANTA FE,Castellanos,Ataliva,FIBRA OPTICA,82021030,425
SANTA FE,Castellanos,Ataliva,SATELITAL,82021030,1
SANTA FE,Castellanos,Ataliva,WIRELESS,82021030,309
SANTA FE,Castellanos,Aurelia,WIRELESS,82021040,4
SANTA FE,Castellanos,Barrios Acapulco y Veracruz,SATELITAL,82021050,3
SANTA FE,Castellanos,Bauer y Sigel,ADSL,82021060,0
SANTA FE,Castellanos,Bauer y Sigel,SATELITAL,82021060,2
SANTA FE,Castellanos,Bauer y Sigel,WIRELESS,82021060,0
SANTA FE,Castellanos,Bella Italia,ADSL,82021070,13
SANTA FE,Castellanos,Bella Italia,CABLEMODEM,82021070,316
SANTA FE,Castellanos,Bella Italia,FIBRA OPTICA,82021070,2
SANTA FE,Castellanos,Bella Italia,SATELITAL,82021070,6
SANTA FE,Castellanos,Bella Italia,WIRELESS,82021070,4
SANTA FE,Castellanos,Castellanos,CABLEMODEM,82021080,1
SANTA FE,Castellanos,Castellanos,SATELITAL,82021080,3
SANTA FE,Castellanos,Castellanos,WIRELESS,82021080,5
SANTA FE,Castellanos,Colonia Bicha,ADSL,82021090,72
SANTA FE,Castellanos,Colonia Bicha,FIBRA OPTICA,82021090,72
SANTA FE,Castellanos,Colonia Bicha,SATELITAL,82021090,2
SANTA FE,Castellanos,Colonia Bicha,WIRELESS,82021090,47
SANTA FE,Castellanos,Colonia Cello,SATELITAL,82021100,6
SANTA FE,Castellanos,Colonia Cello,WIRELESS,82021100,29
SANTA FE,Castellanos,Colonia Margarita,CABLEMODEM,82021110,13
SANTA FE,Castellanos,Colonia Margarita,SATELITAL,82021110,3
SANTA FE,Castellanos,Colonia Margarita,WIRELESS,82021110,2
SANTA FE,Castellanos,Colonia Raquel,ADSL,82021120,31
SANTA FE,Castellanos,Colonia Raquel,FIBRA OPTICA,82021120,31
SANTA FE,Castellanos,Colonia Raquel,SATELITAL,82021120,1
SANTA FE,Castellanos,Colonia Raquel,WIRELESS,82021120,60
SANTA FE,Castellanos,Coronel Fraga,SATELITAL,82021130,1
SANTA FE,Castellanos,Coronel Fraga,WIRELESS,82021130,49
SANTA FE,Castellanos,Egusquiza,SATELITAL,82021140,4
SANTA FE,Castellanos,Esmeralda,CABLEMODEM,82021150,82
SANTA FE,Castellanos,Esmeralda,SATELITAL,82021150,3
SANTA FE,Castellanos,Estación Clucellas,CABLEMODEM,82021160,179
SANTA FE,Castellanos,Estación Clucellas,SATELITAL,82021160,1
SANTA FE,Castellanos,Estación Clucellas,WIRELESS,82021160,4
SANTA FE,Castellanos,Estación Saguier,CABLEMODEM,82021170,11
SANTA FE,Castellanos,Estación Saguier,SATELITAL,82021170,1
SANTA FE,Castellanos,Estación Saguier,WIRELESS,82021170,3
SANTA FE,Castellanos,Eusebia y Carolina,ADSL,82021180,27
SANTA FE,Castellanos,Eusebia y Carolina,FIBRA OPTICA,82021180,190
SANTA FE,Castellanos,Eusebia y Carolina,WIRELESS,82021180,41
SANTA FE,Castellanos,Eustolia,WIRELESS,82021190,4
SANTA FE,Castellanos,Frontera,FIBRA OPTICA,82021200,62
SANTA FE,Castellanos,Frontera,SATELITAL,82021200,2
SANTA FE,Castellanos,Humberto Primo,ADSL,82021220,119
SANTA FE,Castellanos,Humberto Primo,CABLEMODEM,82021220,71
SANTA FE,Castellanos,Humberto Primo,FIBRA OPTICA,82021220,114
SANTA FE,Castellanos,Humberto Primo,SATELITAL,82021220,3
SANTA FE,Castellanos,Humberto Primo,WIRELESS,82021220,163
SANTA FE,Castellanos,Josefina,ADSL,82021230,6
SANTA FE,Castellanos,Josefina,CABLEMODEM,82021230,77
SANTA FE,Castellanos,Josefina,SATELITAL,82021230,2
SANTA FE,Castellanos,Josefina,WIRELESS,82021230,1
SANTA FE,Castellanos,Lehmann,ADSL,82021240,125
SANTA FE,Castellanos,Lehmann,CABLEMODEM,82021240,342
SANTA FE,Castellanos,Lehmann,FIBRA OPTICA,82021240,81
SANTA FE,Castellanos,Lehmann,SATELITAL,82021240,5
SANTA FE,Castellanos,Lehmann,WIRELESS,82021240,0
SANTA FE,Castellanos,María Juana,ADSL,82021250,486
SANTA FE,Castellanos,María Juana,FIBRA OPTICA,82021250,974
SANTA FE,Castellanos,María Juana,SATELITAL,82021250,11
SANTA FE,Castellanos,María Juana,WIRELESS,82021250,101
SANTA FE,Castellanos,Plaza Clucellas,ADSL,82021270,25
SANTA FE,Castellanos,Plaza Clucellas,CABLEMODEM,82021270,283
SANTA FE,Castellanos,Plaza Saguier,CABLEMODEM,82021280,51
SANTA FE,Castellanos,Plaza Saguier,SATELITAL,82021280,1
SANTA FE,Castellanos,Presidente Roca,CABLEMODEM,82021290,137
SANTA FE,Castellanos,Presidente Roca,FIBRA OPTICA,82021290,1
SANTA FE,Castellanos,Presidente Roca,SATELITAL,82021290,4
SANTA FE,Castellanos,Presidente Roca,WIRELESS,82021290,5
SANTA FE,Castellanos,Pueblo Marini,WIRELESS,82021300,11
SANTA FE,Castellanos,Rafaela,ADSL,82021310,1521
SANTA FE,Castellanos,Rafaela,CABLEMODEM,82021310,22758
SANTA FE,Castellanos,Rafaela,FIBRA OPTICA,82021310,5184
SANTA FE,Castellanos,Rafaela,Otros,82021310,5
SANTA FE,Castellanos,Rafaela,SATELITAL,82021310,75
SANTA FE,Castellanos,Rafaela,WIRELESS,82021310,1497
SANTA FE,Castellanos,Ramona,ADSL,82021320,1
SANTA FE,Castellanos,Ramona,SATELITAL,82021320,1
SANTA FE,Castellanos,Ramona,WIRELESS,82021320,327
SANTA FE,Castellanos,San Antonio,CABLEMODEM,82021330,10
SANTA FE,Castellanos,San Antonio,SATELITAL,82021330,1
SANTA FE,Castellanos,San Antonio,WIRELESS,82021330,59
SANTA FE,Castellanos,San Vicente,ADSL,82021340,770
SANTA FE,Castellanos,San Vicente,CABLEMODEM,82021340,1431
SANTA FE,Castellanos,San Vicente,SATELITAL,82021340,9
SANTA FE,Castellanos,San Vicente,WIRELESS,82021340,42
SANTA FE,Castellanos,Santa Clara de Saguier,ADSL,82021350,3
SANTA FE,Castellanos,Santa Clara de Saguier,CABLEMODEM,82021350,107
SANTA FE,Castellanos,Santa Clara de Saguier,SATELITAL,82021350,13
SANTA FE,Castellanos,Santa Clara de Saguier,WIRELESS,82021350,218
SANTA FE,Castellanos,Sunchales,ADSL,82021360,597
SANTA FE,Castellanos,Sunchales,CABLEMODEM,82021360,21
SANTA FE,Castellanos,Sunchales,DIAL UP,82021360,1
SANTA FE,Castellanos,Sunchales,FIBRA OPTICA,82021360,6850
SANTA FE,Castellanos,Sunchales,SATELITAL,82021360,12
SANTA FE,Castellanos,Sunchales,WIRELESS,82021360,102
SANTA FE,Castellanos,Susana,CABLEMODEM,82021370,0
SANTA FE,Castellanos,Susana,FIBRA OPTICA,82021370,387
SANTA FE,Castellanos,Susana,SATELITAL,82021370,6
SANTA FE,Castellanos,Susana,WIRELESS,82021370,78
SANTA FE,Castellanos,Tacural,ADSL,82021380,437
SANTA FE,Castellanos,Tacural,FIBRA OPTICA,82021380,493
SANTA FE,Castellanos,Tacural,SATELITAL,82021380,1
SANTA FE,Castellanos,Tacural,WIRELESS,82021380,124
SANTA FE,Castellanos,Vila,ADSL,82021390,419
SANTA FE,Castellanos,Vila,SATELITAL,82021390,3
SANTA FE,Castellanos,Villa San José,CABLEMODEM,82021410,53
SANTA FE,Castellanos,Villa San José,SATELITAL,82021410,3
SANTA FE,Castellanos,Villa San José,WIRELESS,82021410,31
SANTA FE,Castellanos,Virginia,SATELITAL,82021420,5
SANTA FE,Castellanos,Virginia,WIRELESS,82021420,8
SANTA FE,Castellanos,Zenón Pereyra,CABLEMODEM,82021430,53
SANTA FE,Castellanos,Zenón Pereyra,SATELITAL,82021430,6
SANTA FE,Constitución,Alcorta,ADSL,82028010,144
SANTA FE,Constitución,Alcorta,CABLEMODEM,82028010,1338
SANTA FE,Constitución,Alcorta,FIBRA OPTICA,82028010,477
SANTA FE,Constitución,Alcorta,SATELITAL,82028010,18
SANTA FE,Constitución,Alcorta,WIRELESS,82028010,530
SANTA FE,Constitución,Barrio Arroyo del Medio,SATELITAL,82028020,6
SANTA FE,Constitución,Bombal,CABLEMODEM,82028040,27
SANTA FE,Constitución,Bombal,FIBRA OPTICA,82028040,1048
SANTA FE,Constitución,Bombal,SATELITAL,82028040,2
SANTA FE,Constitución,Bombal,WIRELESS,82028040,8
SANTA FE,Constitución,Cepeda,FIBRA OPTICA,82028060,87
SANTA FE,Constitución,Cepeda,SATELITAL,82028060,1
SANTA FE,Constitución,Empalme Villa Constitución,ADSL,82028070,170
SANTA FE,Constitución,Empalme Villa Constitución,SATELITAL,82028070,7
SANTA FE,Constitución,General Gelly,ADSL,82028090,189
SANTA FE,Constitución,General Gelly,SATELITAL,82028090,2
SANTA FE,Constitución,General Gelly,WIRELESS,82028090,4
SANTA FE,Constitución,Godoy,FIBRA OPTICA,82028100,152
SANTA FE,Constitución,Godoy,SATELITAL,82028100,6
SANTA FE,Constitución,Godoy,WIRELESS,82028100,141
SANTA FE,Constitución,Juan B. Molina,ADSL,82028110,350
SANTA FE,Constitución,Juan B. Molina,FIBRA OPTICA,82028110,251
SANTA FE,Constitución,Juan B. Molina,SATELITAL,82028110,4
SANTA FE,Constitución,Juan B. Molina,WIRELESS,82028110,1
SANTA FE,Constitución,Juncal,ADSL,82028120,256
SANTA FE,Constitución,Juncal,FIBRA OPTICA,82028120,1
SANTA FE,Constitución,Juncal,SATELITAL,82028120,3
SANTA FE,Constitución,Juncal,WIRELESS,82028120,37
SANTA FE,Constitución,La Vanguardia,FIBRA OPTICA,82028130,140
SANTA FE,Constitución,La Vanguardia,SATELITAL,82028130,1
SANTA FE,Constitución,Máximo Paz (Est. Paz),ADSL,82028140,109
SANTA FE,Constitución,Máximo Paz (Est. Paz),CABLEMODEM,82028140,52
SANTA FE,Constitución,Máximo Paz (Est. Paz),FIBRA OPTICA,82028140,1
SANTA FE,Constitución,Máximo Paz (Est. Paz),SATELITAL,82028140,2
SANTA FE,Constitución,Máximo Paz (Est. Paz),WIRELESS,82028140,137
SANTA FE,Constitución,Pavón,ADSL,82028150,37
SANTA FE,Constitución,Pavón,SATELITAL,82028150,1
SANTA FE,Constitución,Pavón Arriba,CABLEMODEM,82028160,57
SANTA FE,Constitución,Pavón Arriba,FIBRA OPTICA,82028160,525
SANTA FE,Constitución,Pavón Arriba,SATELITAL,82028160,4
SANTA FE,Constitución,Pavón Arriba,WIRELESS,82028160,29
SANTA FE,Constitución,Peyrano,CABLEMODEM,82028170,873
SANTA FE,Constitución,Peyrano,SATELITAL,82028170,2
SANTA FE,Constitución,Rueda,SATELITAL,82028180,4
SANTA FE,Constitución,Rueda,WIRELESS,82028180,197
SANTA FE,Constitución,Santa Teresa,ADSL,82028190,1
SANTA FE,Constitución,Santa Teresa,CABLEMODEM,82028190,56
SANTA FE,Constitución,Santa Teresa,FIBRA OPTICA,82028190,621
SANTA FE,Constitución,Santa Teresa,SATELITAL,82028190,5
SANTA FE,Constitución,Santa Teresa,WIRELESS,82028190,90
SANTA FE,Constitución,Sargento Cabral,FIBRA OPTICA,82028200,363
SANTA FE,Constitución,Sargento Cabral,SATELITAL,82028200,1
SANTA FE,Constitución,Sargento Cabral,WIRELESS,82028200,102
SANTA FE,Constitución,Stephenson,FIBRA OPTICA,82028210,14
SANTA FE,Constitución,Stephenson,SATELITAL,82028210,2
SANTA FE,Constitución,Theobald,SATELITAL,82028220,2
SANTA FE,Constitución,Villa Constitución,ADSL,82028230,614
SANTA FE,Constitución,Villa Constitución,CABLEMODEM,82028230,2243
SANTA FE,Constitución,Villa Constitución,FIBRA OPTICA,82028230,5205
SANTA FE,Constitución,Villa Constitución,SATELITAL,82028230,19
SANTA FE,Constitución,Villa Constitución,WIRELESS,82028230,392
SANTA FE,Garay,Cayastá,SATELITAL,82035010,21
SANTA FE,Garay,Cayastá,WIRELESS,82035010,449
SANTA FE,Garay,Helvecia,CABLEMODEM,82035020,440
SANTA FE,Garay,Helvecia,SATELITAL,82035020,81
SANTA FE,Garay,Helvecia,WIRELESS,82035020,230
SANTA FE,Garay,Los Zapallos,CABLEMODEM,82035030,67
SANTA FE,Garay,Los Zapallos,Otros,82035030,67
SANTA FE,Garay,Los Zapallos,SATELITAL,82035030,6
SANTA FE,Garay,Saladero Mariano Cabal,FIBRA OPTICA,82035040,144
SANTA FE,Garay,Saladero Mariano Cabal,SATELITAL,82035040,32
SANTA FE,Garay,Santa Rosa de Calchines,ADSL,82035050,40
SANTA FE,Garay,Santa Rosa de Calchines,CABLEMODEM,82035050,941
SANTA FE,Garay,Santa Rosa de Calchines,SATELITAL,82035050,20
SANTA FE,General López,Aarón Castellanos (Est. Castellanos),SATELITAL,82042010,2
SANTA FE,General López,Aarón Castellanos (Est. Castellanos),WIRELESS,82042010,36
SANTA FE,General López,Amenábar,ADSL,82042020,96
SANTA FE,General López,Amenábar,SATELITAL,82042020,20
SANTA FE,General López,Amenábar,WIRELESS,82042020,302
SANTA FE,General López,Cafferata,ADSL,82042030,246
SANTA FE,General López,Cafferata,FIBRA OPTICA,82042030,1
SANTA FE,General López,Cafferata,SATELITAL,82042030,12
SANTA FE,General López,Cañada del Ucle,ADSL,82042040,214
SANTA FE,General López,Cañada del Ucle,FIBRA OPTICA,82042040,53
SANTA FE,General López,Cañada del Ucle,SATELITAL,82042040,2
SANTA FE,General López,Carmen,SATELITAL,82042050,4
SANTA FE,General López,Carmen,WIRELESS,82042050,101
SANTA FE,General López,Carreras,CABLEMODEM,82042060,1
SANTA FE,General López,Carreras,SATELITAL,82042060,3
SANTA FE,General López,Carreras,WIRELESS,82042060,279
SANTA FE,General López,Chapuy,CABLEMODEM,82042070,1
SANTA FE,General López,Chapuy,SATELITAL,82042070,4
SANTA FE,General López,Chovet,CABLEMODEM,82042080,1
SANTA FE,General López,Chovet,SATELITAL,82042080,5
SANTA FE,General López,Christophersen,FIBRA OPTICA,82042090,15
SANTA FE,General López,Christophersen,SATELITAL,82042090,9
SANTA FE,General López,Christophersen,WIRELESS,82042090,78
SANTA FE,General López,Diego de Alvear,ADSL,82042100,206
SANTA FE,General López,Diego de Alvear,FIBRA OPTICA,82042100,65
SANTA FE,General López,Diego de Alvear,SATELITAL,82042100,3
SANTA FE,General López,Diego de Alvear,WIRELESS,82042100,108
SANTA FE,General López,Elortondo,ADSL,82042110,364
SANTA FE,General López,Elortondo,CABLEMODEM,82042110,1290
SANTA FE,General López,Elortondo,SATELITAL,82042110,32
SANTA FE,General López,Elortondo,WIRELESS,82042110,91
SANTA FE,General López,Firmat,ADSL,82042120,29
SANTA FE,General López,Firmat,CABLEMODEM,82042120,1203
SANTA FE,General López,Firmat,FIBRA OPTICA,82042120,3791
SANTA FE,General López,Firmat,SATELITAL,82042120,5
SANTA FE,General López,Firmat,WIRELESS,82042120,2
SANTA FE,General López,Hughes,FIBRA OPTICA,82042130,1493
SANTA FE,General López,Hughes,SATELITAL,82042130,13
SANTA FE,General López,Hughes,WIRELESS,82042130,6
SANTA FE,General López,La Chispa,SATELITAL,82042140,6
SANTA FE,General López,La Chispa,WIRELESS,82042140,71
SANTA FE,General López,Labordeboy,ADSL,82042150,211
SANTA FE,General López,Labordeboy,SATELITAL,82042150,1
SANTA FE,General López,Lazzarino,SATELITAL,82042160,8
SANTA FE,General López,Maggiolo,ADSL,82042170,78
SANTA FE,General López,Maggiolo,Otros,82042170,1
SANTA FE,General López,Maggiolo,SATELITAL,82042170,33
SANTA FE,General López,Maggiolo,WIRELESS,82042170,50
SANTA FE,General López,María Teresa,ADSL,82042180,4
SANTA FE,General López,María Teresa,CABLEMODEM,82042180,1042
SANTA FE,General López,María Teresa,FIBRA OPTICA,82042180,738
SANTA FE,General López,María Teresa,Otros,82042180,1
SANTA FE,General López,María Teresa,SATELITAL,82042180,17
SANTA FE,General López,María Teresa,WIRELESS,82042180,30
SANTA FE,General López,Melincué (Est. San Urbano),SATELITAL,82042190,4
SANTA FE,General López,Melincué (Est. San Urbano),WIRELESS,82042190,203
SANTA FE,General López,Miguel Torres,CABLEMODEM,82042200,1
SANTA FE,General López,Miguel Torres,SATELITAL,82042200,4
SANTA FE,General López,Murphy,FIBRA OPTICA,82042210,716
SANTA FE,General López,Murphy,SATELITAL,82042210,14
